date,county,county_fips,party,voters,election
2016-10-04,Haakon,46055,other,120,
2016-10-04,Haakon,46055,republican,1036,
2016-10-04,Hamlin,46057,democratic,837,
2016-10-04,Hamlin,46057,other,598,
2016-10-04,Hamlin,46057,republican,2391,
2016-10-04,Hand,46059,democratic,697,
2016-10-04,Hand,46059,other,264,
2016-10-04,Hand,46059,republican,1464,
2016-10-04,Hanson,46061,democratic,904,
2016-10-04,Hanson,46061,other,765,
2016-10-04,Hanson,46061,republican,1701,
2016-10-04,Harding,46063,democratic,108,
2016-10-04,Harding,46063,other,81,
2016-10-04,Harding,46063,republican,769,
2016-10-04,Hughes,46065,democratic,2412,
2016-10-04,Hughes,46065,other,1735,
2016-10-04,Hughes,46065,republican,6756,
2016-10-04,Hutchinson,46067,democratic,1050,
2016-10-04,Hutchinson,46067,other,598,
2016-10-04,Hutchinson,46067,republican,3133,
2016-10-04,Hyde,46069,democratic,228,
2016-10-04,Hyde,46069,other,108,
2016-10-04,Hyde,46069,republican,656,
2016-10-04,Jackson,46071,democratic,707,
2016-10-04,Jackson,46071,other,298,
2016-10-04,Jackson,46071,republican,857,
2016-10-04,Jerauld,46073,democratic,487,
2016-10-04,Jerauld,46073,other,178,
2016-10-04,Jerauld,46073,republican,603,
2016-10-04,Jones,46075,democratic,107,
2016-10-04,Jones,46075,other,70,
2016-10-04,Jones,46075,republican,516,
2016-10-04,Kingsbury,46077,democratic,1057,
2016-10-04,Kingsbury,46077,other,589,
2016-10-04,Kingsbury,46077,republican,1795,
2016-10-04,Lake,46079,democratic,3190,
2016-10-04,Lake,46079,other,2210,
2016-10-04,Lake,46079,republican,4556,
2016-10-04,Lawrence,46081,democratic,3993,
2016-10-04,Lawrence,46081,other,3795,
2016-10-04,Lawrence,46081,republican,8846,
2016-10-04,Lincoln,46083,democratic,8696,
2016-10-04,Lincoln,46083,other,8235,
2016-10-04,Lincoln,46083,republican,16914,
2016-10-04,Lyman,46085,democratic,872,
2016-10-04,Lyman,46085,other,263,
2016-10-04,Lyman,46085,republican,1130,
2016-10-04,McCook,46087,democratic,1155,
2016-10-04,McCook,46087,other,641,
2016-10-04,McCook,46087,republican,1795,
2016-10-04,McPherson,46089,democratic,294,
2016-10-04,McPherson,46089,other,230,
2016-10-04,McPherson,46089,republican,1319,
2016-10-04,Marshall,46091,democratic,1244,
2016-10-04,Marshall,46091,other,466,
2016-10-04,Marshall,46091,republican,1045,
2016-10-04,Meade,46093,democratic,3211,
2016-10-04,Meade,46093,other,3470,
2016-10-04,Meade,46093,republican,9305,
2016-10-04,Mellette,46095,democratic,515,
2016-10-04,Mellette,46095,other,141,
2016-10-04,Mellette,46095,republican,490,
2016-10-04,Miner,46097,democratic,680,
2016-10-04,Miner,46097,other,284,
2016-10-04,Miner,46097,republican,579,
2016-10-04,Minnehaha,46099,democratic,38126,
2016-10-04,Minnehaha,46099,other,28509,
2016-10-04,Minnehaha,46099,republican,46202,
2016-10-04,Moody,46101,democratic,1697,
2016-10-04,Moody,46101,other,919,
2016-10-04,Moody,46101,republican,1498,
2016-10-04,Oglala Lakota,46102,democratic,5693,
2016-10-04,Oglala Lakota,46102,other,1731,
2016-10-04,Oglala Lakota,46102,republican,567,
2016-10-04,Pennington,46103,democratic,17407,
2016-10-04,Pennington,46103,other,18338,
2016-10-04,Pennington,46103,republican,34359,
2016-10-04,Perkins,46105,democratic,447,
2016-10-04,Perkins,46105,other,317,
2016-10-04,Perkins,46105,republican,1390,
2016-10-04,Potter,46107,democratic,320,
2016-10-04,Potter,46107,other,173,
2016-10-04,Potter,46107,republican,1367,
2016-10-04,Roberts,46109,democratic,3361,
2016-10-04,Roberts,46109,other,1269,
2016-10-04,Roberts,46109,republican,1874,
2016-10-04,Sanborn,46111,democratic,535,
2016-10-04,Sanborn,46111,other,206,
2016-10-04,Sanborn,46111,republican,821,
2016-10-04,Spink,46115,democratic,1566,
2016-10-04,Spink,46115,other,655,
2016-10-04,Spink,46115,republican,1994,
2016-10-04,Stanley,46117,democratic,504,
2016-10-04,Stanley,46117,other,273,
2016-10-04,Stanley,46117,republican,1357,
2016-10-04,Sully,46119,democratic,242,
2016-10-04,Sully,46119,other,111,
2016-10-04,Sully,46119,republican,749,
2016-10-04,Todd,46121,democratic,3126,
2016-10-04,Todd,46121,other,796,
2016-10-04,Todd,46121,republican,699,
2016-10-04,Tripp,46123,democratic,1023,
2016-10-04,Tripp,46123,other,525,
2016-10-04,Tripp,46123,republican,2197,
2016-10-04,Turner,46125,democratic,1514,
2016-10-04,Turner,46125,other,1025,
2016-10-04,Turner,46125,republican,2998,
2016-10-04,Union,46127,democratic,2897,
2016-10-04,Union,46127,other,2950,
2016-10-04,Union,46127,republican,5177,
2016-10-04,Walworth,46129,democratic,823,
2016-10-04,Walworth,46129,other,462,
2016-10-04,Walworth,46129,republican,2424,
2016-10-04,Yankton,46135,democratic,4406,
2016-10-04,Yankton,46135,other,3143,
2016-10-04,Yankton,46135,republican,5945,
2016-10-04,Ziebach,46137,democratic,900,
2016-10-04,Ziebach,46137,other,283,
2016-10-04,Ziebach,46137,republican,394,
2016-11-01,Aurora,46003,democratic,828,
2016-11-01,Aurora,46003,other,249,
2016-11-01,Aurora,46003,republican,806,
2016-11-01,Beadle,46005,democratic,3572,
2016-11-01,Beadle,46005,other,2084,
2016-11-01,Beadle,46005,republican,4385,
2016-11-01,Bennett,46007,democratic,878,
2016-11-01,Bennett,46007,other,307,
2016-11-01,Bennett,46007,republican,690,
2016-11-01,Bon Homme,46009,democratic,1406,
2016-11-01,Bon Homme,46009,other,634,
2016-11-01,Bon Homme,46009,republican,1949,
2016-11-01,Brookings,46011,democratic,5472,
2016-11-01,Brookings,46011,other,5276,
2016-11-01,Brookings,46011,republican,7504,
2016-11-01,Brown,46013,democratic,8965,
2016-11-01,Brown,46013,other,4274,
2016-11-01,Brown,46013,republican,10044,
2016-11-01,Brule,46015,democratic,1336,
2016-11-01,Brule,46015,other,572,
2016-11-01,Brule,46015,republican,1467,
2016-11-01,Buffalo,46017,democratic,665,
2016-11-01,Buffalo,46017,other,110,
2016-11-01,Buffalo,46017,republican,170,
2016-11-01,Butte,46019,democratic,1167,
2016-11-01,Butte,46019,other,1449,
2016-11-01,Butte,46019,republican,4104,
2016-11-01,Campbell,46021,democratic,143,
2016-11-01,Campbell,46021,other,92,
2016-11-01,Campbell,46021,republican,914,
2016-11-01,Charles Mix,46023,democratic,2457,
2016-11-01,Charles Mix,46023,other,792,
2016-11-01,Charles Mix,46023,republican,2218,
2016-11-01,Clark,46025,democratic,797,
2016-11-01,Clark,46025,other,365,
2016-11-01,Clark,46025,republican,1389,
2016-11-01,Clay,46027,democratic,3101,
2016-11-01,Clay,46027,other,2131,
2016-11-01,Clay,46027,republican,2495,
2016-11-01,Codington,46029,democratic,5282,
2016-11-01,Codington,46029,other,3803,
2016-11-01,Codington,46029,republican,7583,
2016-11-01,Corson,46031,democratic,1272,
2016-11-01,Corson,46031,other,415,
2016-11-01,Corson,46031,republican,674,
2016-11-01,Custer,46033,democratic,1222,
2016-11-01,Custer,46033,other,1427,
2016-11-01,Custer,46033,republican,3696,
2016-11-01,Davison,46035,democratic,3653,
2016-11-01,Davison,46035,other,2427,
2016-11-01,Davison,46035,republican,5429,
2016-11-01,Day,46037,democratic,1956,
2016-11-01,Day,46037,other,674,
2016-11-01,Day,46037,republican,1512,
2016-11-01,Deuel,46039,democratic,907,
2016-11-01,Deuel,46039,other,708,
2016-11-01,Deuel,46039,republican,1262,
2016-11-01,Dewey,46041,democratic,2083,
2016-11-01,Dewey,46041,other,548,
2016-11-01,Dewey,46041,republican,696,
2016-11-01,Douglas,46043,democratic,341,
2016-11-01,Douglas,46043,other,197,
2016-11-01,Douglas,46043,republican,1575,
2016-11-01,Edmunds,46045,democratic,872,
2016-11-01,Edmunds,46045,other,439,
2016-11-01,Edmunds,46045,republican,1510,
2016-11-01,Fall River,46047,democratic,1044,
2016-11-01,Fall River,46047,other,1216,
2016-11-01,Fall River,46047,republican,2851,
2016-11-01,Faulk,46049,democratic,419,
2016-11-01,Faulk,46049,other,279,
2016-11-01,Faulk,46049,republican,843,
2016-11-01,Grant,46051,democratic,1560,
2016-11-01,Grant,46051,other,985,
2016-11-01,Grant,46051,republican,2334,
2016-11-01,Gregory,46053,democratic,981,
2016-11-01,Gregory,46053,other,325,
2016-11-01,Gregory,46053,republican,1520,
2016-11-01,Haakon,46055,democratic,208,
2016-11-01,Haakon,46055,other,123,
2016-11-01,Haakon,46055,republican,1049,
2016-11-01,Hamlin,46057,democratic,824,
2016-11-01,Hamlin,46057,other,607,
2016-11-01,Hamlin,46057,republican,2411,
2016-11-01,Hand,46059,democratic,694,
2016-11-01,Hand,46059,other,279,
2016-11-01,Hand,46059,republican,1472,
2016-11-01,Hanson,46061,democratic,900,
2016-11-01,Hanson,46061,other,781,
2016-11-01,Hanson,46061,republican,1715,
2016-11-01,Harding,46063,democratic,109,
2016-11-01,Harding,46063,other,80,
2016-11-01,Harding,46063,republican,777,
2016-11-01,Hughes,46065,democratic,2432,
2016-11-01,Hughes,46065,other,1797,
2016-11-01,Hughes,46065,republican,6837,
2016-11-01,Hutchinson,46067,democratic,1056,
2016-11-01,Hutchinson,46067,other,612,
2016-11-01,Hutchinson,46067,republican,3170,
2016-11-01,Hyde,46069,democratic,228,
2016-11-01,Hyde,46069,other,110,
2016-11-01,Hyde,46069,republican,660,
2016-11-01,Jackson,46071,democratic,720,
2016-11-01,Jackson,46071,other,304,
2016-11-01,Jackson,46071,republican,859,
2016-11-01,Jerauld,46073,democratic,486,
2016-11-01,Jerauld,46073,other,183,
2016-11-01,Jerauld,46073,republican,608,
2016-11-01,Jones,46075,democratic,108,
2016-11-01,Jones,46075,other,80,
2016-11-01,Jones,46075,republican,522,
2016-11-01,Kingsbury,46077,democratic,1050,
2016-11-01,Kingsbury,46077,other,606,
2016-11-01,Kingsbury,46077,republican,1815,
2016-11-01,Lake,46079,democratic,3204,
2016-11-01,Lake,46079,other,2278,
2016-11-01,Lake,46079,republican,4649,
2016-11-01,Lawrence,46081,democratic,4032,
2016-11-01,Lawrence,46081,other,3939,
2016-11-01,Lawrence,46081,republican,9013,
2016-11-01,Lincoln,46083,democratic,8832,
2016-11-01,Lincoln,46083,other,8543,
2016-11-01,Lincoln,46083,republican,17239,
2016-11-01,Lyman,46085,democratic,869,
2016-11-01,Lyman,46085,other,269,
2016-11-01,Lyman,46085,republican,1135,
2016-11-01,McCook,46087,democratic,1162,
2016-11-01,McCook,46087,other,666,
2016-11-01,McCook,46087,republican,1797,
2016-11-01,McPherson,46089,democratic,293,
2016-11-01,McPherson,46089,other,240,
2016-11-01,McPherson,46089,republican,1321,
2016-11-01,Marshall,46091,democratic,1245,
2016-11-01,Marshall,46091,other,477,
2016-11-01,Marshall,46091,republican,1059,
2016-11-01,Meade,46093,democratic,3237,
2016-11-01,Meade,46093,other,3607,
2016-11-01,Meade,46093,republican,9484,
2016-11-01,Mellette,46095,democratic,522,
2016-11-01,Mellette,46095,other,144,
2016-11-01,Mellette,46095,republican,501,
2016-11-01,Miner,46097,democratic,677,
2016-11-01,Miner,46097,other,288,
2016-11-01,Miner,46097,republican,584,
2016-11-01,Minnehaha,46099,democratic,38609,
2016-11-01,Minnehaha,46099,other,29730,
2016-11-01,Minnehaha,46099,republican,47137,
2016-11-01,Moody,46101,democratic,1712,
2016-11-01,Moody,46101,other,951,
2016-11-01,Moody,46101,republican,1522,
2016-11-01,Oglala Lakota,46102,democratic,5712,
2016-11-01,Oglala Lakota,46102,other,1758,
2016-11-01,Oglala Lakota,46102,republican,566,
2016-11-01,Pennington,46103,democratic,17609,
2016-11-01,Pennington,46103,other,18884,
2016-11-01,Pennington,46103,republican,34873,
2016-11-01,Perkins,46105,democratic,451,
2016-11-01,Perkins,46105,other,327,
2016-11-01,Perkins,46105,republican,1405,
2016-11-01,Potter,46107,democratic,319,
2016-11-01,Potter,46107,other,175,
2016-11-01,Potter,46107,republican,1374,
2016-11-01,Roberts,46109,democratic,3353,
2016-11-01,Roberts,46109,other,1294,
2016-11-01,Roberts,46109,republican,1881,
2016-11-01,Sanborn,46111,democratic,536,
2016-11-01,Sanborn,46111,other,215,
2016-11-01,Sanborn,46111,republican,837,
2016-11-01,Spink,46115,democratic,1571,
2016-11-01,Spink,46115,other,659,
2016-11-01,Spink,46115,republican,2013,
2016-11-01,Stanley,46117,democratic,508,
2016-11-01,Stanley,46117,other,280,
2016-11-01,Stanley,46117,republican,1357,
2016-11-01,Sully,46119,democratic,241,
2016-11-01,Sully,46119,other,112,
2016-11-01,Sully,46119,republican,754,
2016-11-01,Todd,46121,democratic,3148,
2016-11-01,Todd,46121,other,821,
2016-11-01,Todd,46121,republican,707,
2016-11-01,Tripp,46123,democratic,1017,
2016-11-01,Tripp,46123,other,530,
2016-11-01,Tripp,46123,republican,2219,
2016-11-01,Turner,46125,democratic,1525,
2016-11-01,Turner,46125,other,1046,
2016-11-01,Turner,46125,republican,3042,
2016-11-01,Union,46127,democratic,2902,
2016-11-01,Union,46127,other,3005,
2016-11-01,Union,46127,republican,5256,
2016-11-01,Walworth,46129,democratic,829,
2016-11-01,Walworth,46129,other,475,
2016-11-01,Walworth,46129,republican,2437,
2016-11-01,Yankton,46135,democratic,4441,
2016-11-01,Yankton,46135,other,3213,
2016-11-01,Yankton,46135,republican,6011,
2016-11-01,Ziebach,46137,democratic,905,
2016-11-01,Ziebach,46137,other,288,
2016-11-01,Ziebach,46137,republican,396,
2016-11-08,Aurora,46003,democratic,828,general
2016-11-08,Aurora,46003,other,249,general
2016-11-08,Aurora,46003,republican,806,general
2016-11-08,Beadle,46005,democratic,3572,general
2016-11-08,Beadle,46005,other,2084,general
2016-11-08,Beadle,46005,republican,4382,general
2016-11-08,Bennett,46007,democratic,877,general
2016-11-08,Bennett,46007,other,307,general
2016-11-08,Bennett,46007,republican,689,general
2016-11-08,Bon Homme,46009,democratic,1406,general
2016-11-08,Bon Homme,46009,other,634,general
2016-11-08,Bon Homme,46009,republican,1949,general
2016-11-08,Brookings,46011,democratic,5474,general
2016-11-08,Brookings,46011,other,5277,general
2016-11-08,Brookings,46011,republican,7504,general
2016-11-08,Brown,46013,democratic,8966,general
2016-11-08,Brown,46013,other,4274,general
2016-11-08,Brown,46013,republican,10045,general
2016-11-08,Brule,46015,democratic,1336,general
2016-11-08,Brule,46015,other,571,general
2016-11-08,Brule,46015,republican,1466,general
2016-11-08,Buffalo,46017,democratic,665,general
2016-11-08,Buffalo,46017,other,110,general
2016-11-08,Buffalo,46017,republican,170,general
2016-11-08,Butte,46019,democratic,1168,general
2016-11-08,Butte,46019,other,1449,general
2016-11-08,Butte,46019,republican,4101,general
2016-11-08,Campbell,46021,democratic,143,general
2016-11-08,Campbell,46021,other,92,general
2016-11-08,Campbell,46021,republican,913,general
2016-11-08,Charles Mix,46023,democratic,2458,general
2016-11-08,Charles Mix,46023,other,794,general
2016-11-08,Charles Mix,46023,republican,2220,general
2016-11-08,Clark,46025,democratic,795,general
2016-11-08,Clark,46025,other,365,general
2016-11-08,Clark,46025,republican,1388,general
2016-11-08,Clay,46027,democratic,3102,general
2016-11-08,Clay,46027,other,2131,general
2016-11-08,Clay,46027,republican,2495,general
2016-11-08,Codington,46029,democratic,5280,general
2016-11-08,Codington,46029,other,3802,general
2016-11-08,Codington,46029,republican,7581,general
2016-11-08,Corson,46031,democratic,1272,general
2016-11-08,Corson,46031,other,415,general
2016-11-08,Corson,46031,republican,674,general
2016-11-08,Custer,46033,democratic,1224,general
2016-11-08,Custer,46033,other,1425,general
2016-11-08,Custer,46033,republican,3697,general
2016-11-08,Davison,46035,democratic,3652,general
2016-11-08,Davison,46035,other,2427,general
2016-11-08,Davison,46035,republican,5426,general
2016-11-08,Day,46037,democratic,1956,general
2016-11-08,Day,46037,other,675,general
2016-11-08,Day,46037,republican,1512,general
2016-11-08,Deuel,46039,democratic,907,general
2016-11-08,Deuel,46039,other,707,general
2016-11-08,Deuel,46039,republican,1262,general
2016-11-08,Dewey,46041,democratic,2081,general
2016-11-08,Dewey,46041,other,546,general
2016-11-08,Dewey,46041,republican,696,general
2016-11-08,Douglas,46043,democratic,341,general
2016-11-08,Douglas,46043,other,197,general
2016-11-08,Douglas,46043,republican,1574,general
2016-11-08,Edmunds,46045,democratic,872,general
2016-11-08,Edmunds,46045,other,439,general
2016-11-08,Edmunds,46045,republican,1510,general
2016-11-08,Fall River,46047,democratic,1044,general
2016-11-08,Fall River,46047,other,1215,general
2016-11-08,Fall River,46047,republican,2849,general
2016-11-08,Faulk,46049,democratic,420,general
2016-11-08,Faulk,46049,other,279,general
2016-11-08,Faulk,46049,republican,845,general
2016-11-08,Grant,46051,democratic,1559,general
2016-11-08,Grant,46051,other,986,general
2016-11-08,Grant,46051,republican,2334,general
2016-11-08,Gregory,46053,democratic,981,general
2016-11-08,Gregory,46053,other,325,general
2016-11-08,Gregory,46053,republican,1520,general
2016-11-08,Haakon,46055,democratic,208,general
2016-11-08,Haakon,46055,other,123,general
2016-11-08,Haakon,46055,republican,1049,general
2016-11-08,Hamlin,46057,democratic,824,general
2016-11-08,Hamlin,46057,other,607,general
2016-11-08,Hamlin,46057,republican,2411,general
2016-11-08,Hand,46059,democratic,693,general
2016-11-08,Hand,46059,other,279,general
2016-11-08,Hand,46059,republican,1472,general
2016-11-08,Hanson,46061,democratic,900,general
2016-11-08,Hanson,46061,other,781,general
2016-11-08,Hanson,46061,republican,1715,general
2016-11-08,Harding,46063,democratic,109,general
2016-11-08,Harding,46063,other,80,general
2016-11-08,Harding,46063,republican,777,general
2016-11-08,Hughes,46065,democratic,2431,general
2016-11-08,Hughes,46065,other,1797,general
2016-11-08,Hughes,46065,republican,6837,general
2016-11-08,Hutchinson,46067,democratic,1056,general
2016-11-08,Hutchinson,46067,other,613,general
2016-11-08,Hutchinson,46067,republican,3168,general
2016-11-08,Hyde,46069,democratic,228,general
2016-11-08,Hyde,46069,other,110,general
2016-11-08,Hyde,46069,republican,660,general
2016-11-08,Jackson,46071,democratic,720,general
2016-11-08,Jackson,46071,other,304,general
2016-11-08,Jackson,46071,republican,858,general
2016-11-08,Jerauld,46073,democratic,486,general
2016-11-08,Jerauld,46073,other,184,general
2016-11-08,Jerauld,46073,republican,609,general
2016-11-08,Jones,46075,democratic,108,general
2016-11-08,Jones,46075,other,80,general
2016-11-08,Jones,46075,republican,522,general
2016-11-08,Kingsbury,46077,democratic,1050,general
2016-11-08,Kingsbury,46077,other,606,general
2016-11-08,Kingsbury,46077,republican,1813,general
2016-11-08,Lake,46079,democratic,3202,general
2016-11-08,Lake,46079,other,2278,general
2016-11-08,Lake,46079,republican,4647,general
2016-11-08,Lawrence,46081,democratic,4033,general
2016-11-08,Lawrence,46081,other,3937,general
2016-11-08,Lawrence,46081,republican,9007,general
2016-11-08,Lincoln,46083,democratic,8839,general
2016-11-08,Lincoln,46083,other,8551,general
2016-11-08,Lincoln,46083,republican,17239,general
