date,county,county_fips,active,americans_elect,constitution,democrat,democratic,inactive,independent,libertarian,npa_ind,npa_ind_oth,other,reform,republican
2018-06-05,Moody,46101,,,4,,1596,320,,6,933,,4,,1495
2018-06-05,Oglala Lakota,46102,,,2,,5355,900,,10,1791,,48,,523
2018-06-05,Pennington,46103,,,88,,15845,7996,,362,18638,,143,,34035
2018-06-05,Perkins,46105,,,3,,400,170,,6,336,,5,,1390
2018-06-05,Potter,46107,,,2,,279,107,,1,151,,2,,1299
2018-06-05,Roberts,46109,,,4,,3071,656,,6,1270,,17,,1919
2018-06-05,Sanborn,46111,,,1,,487,81,,3,221,,3,,827
2018-06-05,Spink,46115,,,,,1335,341,,5,607,,4,,2151
2018-06-05,Stanley,46117,,,2,,444,140,,2,280,,,,1321
2018-06-05,Sully,46119,,,,,211,53,,,112,,1,,756
2018-06-05,Todd,46121,,,3,,2903,742,,6,857,,7,,673
2018-06-05,Tripp,46123,,,7,,904,316,,4,537,,1,,2198
2018-06-05,Turner,46125,,,2,,1425,320,,7,1085,,11,,3028
2018-06-05,Union,46127,,,12,,2678,1425,,24,3072,,12,,5287
2018-06-05,Walworth,46129,,,4,,776,317,,7,477,,1,,2405
2018-06-05,Yankton,46135,,,5,,4020,1191,,51,3239,,14,,6115
2018-06-05,Ziebach,46137,,,,,836,146,,4,283,,3,,402
2018-07-02,Aurora,46003,,,,,752,91,,1,259,,3,,795
2018-07-02,Beadle,46005,,,5,,3337,929,,18,2155,,43,,4323
2018-07-02,Bennett,46007,,,,,816,206,,2,317,,2,,671
2018-07-02,Bon Homme,46009,,,2,,1238,308,,11,613,,,,2050
2018-07-02,Brookings,46011,,,23,,5115,1734,,73,5160,,23,,7526
2018-07-02,Brown,46013,,,7,,8150,2436,,60,4173,,40,,10234
2018-07-02,Brule,46015,,,5,,1198,233,,9,550,,2,,1446
2018-07-02,Buffalo,46017,,,,,619,81,,1,113,,1,,167
2018-07-02,Butte,46019,,,8,,968,969,,31,1281,,4,,3834
2018-07-02,Campbell,46021,,,,,122,121,,,86,,,,898
2018-07-02,Charles Mix,46023,,,2,,2339,431,,3,857,,,,2323
2018-07-02,Clark,46025,,,3,,726,199,,3,364,,2,,1368
2018-07-02,Clay,46027,,,3,,2835,917,,35,2131,,8,,2397
2018-07-02,Codington,46029,,,13,,4692,1740,,27,3639,,25,,8046
2018-07-02,Corson,46031,,,2,,1177,250,,7,438,,7,,641
2018-07-02,Custer,46033,,,6,,1127,817,,21,1383,,19,,3814
2018-07-02,Davison,46035,,,3,,3270,1197,,18,2421,,26,,5329
2018-07-02,Day,46037,,,2,,1774,278,,9,654,,12,,1512
2018-07-02,Deuel,46039,,,7,,819,287,,9,675,,,,1324
2018-07-02,Dewey,46041,,,1,,1998,201,,3,558,,5,,712
2018-07-02,Douglas,46043,,,,,314,152,,2,196,,,,1564
2018-07-02,Edmunds,46045,,,,,791,192,,8,400,,5,,1484
2018-07-02,Fall River,46047,,,2,,940,609,,22,1177,,20,,2907
2018-07-02,Faulk,46049,,,1,,277,93,,,245,,,,1047
2018-07-02,Grant,46051,,,2,,1423,555,,9,923,,11,,2266
2018-07-02,Gregory,46053,,,2,,920,130,,5,314,,,,1508
2018-07-02,Haakon,46055,,,1,,184,39,,1,132,,,,1050
2018-07-02,Hamlin,46057,,,,,718,267,,2,562,,2,,2507
2018-07-02,Hand,46059,,,1,,628,127,,3,258,,1,,1451
2018-07-02,Hanson,46061,,,3,,787,560,,3,694,,2,,1583
2018-07-02,Harding,46063,,,,,102,68,,,81,,,,755
2018-07-02,Hughes,46065,,,4,,2303,825,,37,1826,,12,,6915
2018-07-02,Hutchinson,46067,,,7,,1027,176,,3,693,,3,,3255
2018-07-02,Hyde,46069,,,,,211,89,,,101,,3,,644
2018-07-02,Jackson,46071,,,1,,632,156,,3,300,,13,,809
2018-07-02,Jerauld,46073,,,1,,464,43,,3,182,,,,640
2018-07-02,Jones,46075,,,,,91,36,,1,82,,,,514
2018-07-02,Kingsbury,46077,,,1,,906,216,,10,566,,1,,1952
2018-07-02,Lake,46079,,,2,,2878,1062,,35,2377,,4,,4679
2018-07-02,Lawrence,46081,,,11,,3597,2123,,96,3846,,16,,8889
2018-07-02,Lincoln,46083,,,35,,8603,3070,,100,9034,,30,,17774
2018-07-02,Lyman,46085,,,,,818,147,,5,265,,1,,1112
2018-07-02,McCook,46087,,,6,,1063,236,,15,713,,,,1791
2018-07-02,McPherson,46089,,,,,270,121,,8,223,,1,,1258
2018-07-02,Marshall,46091,,,,,1192,212,,9,491,,1,,1065
2018-07-02,Meade,46093,,,29,,2971,1568,,82,3729,,7,,9771
2018-07-02,Mellette,46095,,,1,,471,133,,1,140,,,,477
2018-07-02,Miner,46097,,,1,,613,76,,2,284,,1,,590
2018-07-02,Minnehaha,46099,,,128,,35417,15162,,422,30132,,153,,45544
2018-07-02,Moody,46101,,,4,,1595,319,,6,936,,4,,1509
2018-07-02,Oglala Lakota,46102,,,2,,5365,888,,10,1809,,48,,527
2018-07-02,Pennington,46103,,,91,,15889,7934,,360,18737,,145,,34367
2018-07-02,Perkins,46105,,,3,,397,167,,6,331,,5,,1396
2018-07-02,Potter,46107,,,2,,281,107,,1,149,,2,,1304
2018-07-02,Roberts,46109,,,4,,3063,654,,6,1273,,17,,1934
2018-07-02,Sanborn,46111,,,1,,484,80,,3,221,,3,,828
2018-07-02,Spink,46115,,,,,1339,340,,5,612,,4,,2144
2018-07-02,Stanley,46117,,,2,,439,139,,2,280,,,,1327
2018-07-02,Sully,46119,,,,,210,52,,,113,,1,,759
2018-07-02,Todd,46121,,,3,,2915,733,,6,862,,7,,678
2018-07-02,Tripp,46123,,,7,,909,313,,4,535,,1,,2207
2018-07-02,Turner,46125,,,2,,1422,316,,8,1087,,11,,3043
2018-07-02,Union,46127,,,12,,2681,1422,,24,3086,,12,,5308
2018-07-02,Walworth,46129,,,4,,774,315,,7,477,,1,,2406
2018-07-02,Yankton,46135,,,5,,4034,1188,,50,3258,,14,,6119
2018-07-02,Ziebach,46137,,,,,836,145,,4,285,,3,,401
2018-08-01,Aurora,46003,,,,,751,89,,1,259,,3,,795
2018-08-01,Beadle,46005,,,5,,3289,1054,,17,2126,,43,,4287
2018-08-01,Bennett,46007,,,,,813,206,,2,316,,2,,671
2018-08-01,Bon Homme,46009,,,2,,1233,306,,11,608,,,,2051
2018-08-01,Brookings,46011,,,25,,5117,1729,,74,5197,,23,,7537
2018-08-01,Brown,46013,,,7,,8143,2422,,58,4180,,40,,10249
2018-08-01,Brule,46015,,,5,,1204,231,,9,551,,2,,1445
2018-08-01,Buffalo,46017,,,,,619,81,,1,115,,1,,166
2018-08-01,Butte,46019,,,8,,972,974,,31,1275,,4,,3838
2018-08-01,Campbell,46021,,,,,122,121,,,86,,,,898
2018-08-01,Charles Mix,46023,,,2,,2337,431,,3,860,,,,2316
2018-08-01,Clark,46025,,,3,,726,199,,3,367,,2,,1364
2018-08-01,Clay,46027,,,3,,2832,917,,36,2135,,8,,2399
2018-08-01,Codington,46029,,,13,,4695,1740,,28,3657,,24,,8052
2018-08-01,Corson,46031,,,2,,1181,249,,7,441,,7,,642
2018-08-01,Custer,46033,,,8,,1126,817,,21,1398,,19,,3820
2018-08-01,Davison,46035,,,4,,3266,1192,,19,2452,,26,,5349
2018-08-01,Day,46037,,,2,,1769,279,,11,656,,12,,1515
2018-08-01,Deuel,46039,,,7,,821,284,,9,678,,,,1324
2018-08-01,Dewey,46041,,,1,,1991,201,,4,559,,5,,712
2018-08-01,Douglas,46043,,,,,315,148,,2,197,,,,1563
2018-08-01,Edmunds,46045,,,,,791,191,,8,400,,4,,1484
2018-08-01,Fall River,46047,,,4,,939,610,,22,1188,,20,,2906
2018-08-01,Faulk,46049,,,1,,275,92,,,245,,,,1039
2018-08-01,Grant,46051,,,2,,1417,553,,9,922,,11,,2276
2018-08-01,Gregory,46053,,,2,,917,129,,5,316,,,,1512
2018-08-01,Haakon,46055,,,1,,184,38,,1,133,,,,1050
2018-08-01,Hamlin,46057,,,,,718,265,,2,558,,2,,2522
2018-08-01,Hand,46059,,,1,,624,127,,3,258,,1,,1454
2018-08-01,Hanson,46061,,,3,,787,560,,3,703,,2,,1585
2018-08-01,Harding,46063,,,,,102,68,,,82,,,,754
2018-08-01,Hughes,46065,,,4,,2300,829,,38,1832,,14,,6921
2018-08-01,Hutchinson,46067,,,7,,1028,173,,3,697,,3,,3258
2018-08-01,Hyde,46069,,,,,208,89,,,99,,3,,652
2018-08-01,Jackson,46071,,,1,,633,154,,3,292,,13,,820
2018-08-01,Jerauld,46073,,,1,,463,43,,3,183,,,,640
2018-08-01,Jones,46075,,,,,91,35,,1,81,,,,511
2018-08-01,Kingsbury,46077,,,2,,904,212,,10,568,,1,,1947
2018-08-01,Lake,46079,,,3,,2880,1063,,36,2411,,4,,4707
2018-08-01,Lawrence,46081,,,11,,3602,2122,,97,3858,,15,,8896
2018-08-01,Lincoln,46083,,,35,,8631,3058,,101,9109,,30,,17870
2018-08-01,Lyman,46085,,,,,815,146,,5,268,,1,,1113
2018-08-01,McCook,46087,,,6,,1053,264,,13,712,,,,1783
2018-08-01,McPherson,46089,,,,,268,119,,8,228,,1,,1256
2018-08-01,Marshall,46091,,,,,1194,212,,9,493,,1,,1066
2018-08-01,Meade,46093,,,29,,2980,1567,,82,3751,,7,,9793
2018-08-01,Mellette,46095,,,1,,472,132,,1,147,,,,480
2018-08-01,Miner,46097,,,1,,613,75,,2,287,,1,,593
2018-08-01,Minnehaha,46099,,,136,,35465,15077,,431,30353,,156,,45818
2018-08-01,Moody,46101,,,4,,1587,318,,6,941,,4,,1515
2018-08-01,Oglala Lakota,46102,,,2,,5356,893,,10,1821,,48,,529
2018-08-01,Pennington,46103,,,90,,15956,7904,,368,18870,,148,,34536
2018-08-01,Perkins,46105,,,3,,399,167,,6,338,,5,,1392
2018-08-01,Potter,46107,,,2,,283,107,,1,149,,2,,1303
2018-08-01,Roberts,46109,,,4,,3062,652,,6,1273,,17,,1937
2018-08-01,Sanborn,46111,,,1,,483,80,,3,225,,2,,831
2018-08-01,Spink,46115,,,,,1343,338,,5,614,,4,,2136
2018-08-01,Stanley,46117,,,2,,438,138,,2,276,,,,1338
2018-08-01,Sully,46119,,,,,211,52,,,114,,1,,759
2018-08-01,Todd,46121,,,3,,2910,733,,6,871,,7,,678
2018-08-01,Tripp,46123,,,7,,908,311,,4,534,,1,,2210
2018-08-01,Turner,46125,,,2,,1413,315,,8,1092,,11,,3048
2018-08-01,Union,46127,,,12,,2682,1413,,24,3114,,12,,5367
2018-08-01,Walworth,46129,,,4,,768,315,,7,476,,1,,2409
2018-08-01,Yankton,46135,,,5,,4037,1184,,52,3269,,14,,6125
2018-08-01,Ziebach,46137,,,,,841,144,,4,285,,3,,403
2018-09-04,Aurora,46003,,,,,749,89,,1,262,,3,,796
2018-09-04,Beadle,46005,,,6,,3281,1050,,17,2133,,43,,4288
2018-09-04,Bennett,46007,,,,,810,204,,2,320,,2,,682
2018-09-04,Bon Homme,46009,,,2,,1237,305,,11,606,,,,2047
2018-09-04,Brookings,46011,,,26,,5136,1724,,72,5225,,22,,7563
2018-09-04,Brown,46013,,,7,,8157,2408,,60,4214,,39,,10272
2018-09-04,Brule,46015,,,5,,1201,228,,9,554,,2,,1443
2018-09-04,Buffalo,46017,,,,,614,80,,1,115,,1,,166
2018-09-04,Butte,46019,,,9,,966,973,,30,1287,,4,,3841
2018-09-04,Campbell,46021,,,,,122,121,,,85,,,,898
2018-09-04,Charles Mix,46023,,,2,,2335,430,,3,860,,,,2314
2018-09-04,Clark,46025,,,3,,723,199,,3,370,,2,,1368
2018-09-04,Clay,46027,,,3,,2847,910,,36,2143,,10,,2397
2018-09-04,Codington,46029,,,13,,4701,1726,,28,3663,,23,,8087
2018-09-04,Corson,46031,,,2,,1183,248,,7,442,,7,,642
2018-09-04,Custer,46033,,,10,,1135,815,,22,1409,,20,,3831
2018-09-04,Davison,46035,,,4,,3273,1187,,21,2459,,26,,5360
2018-09-04,Day,46037,,,2,,1763,278,,11,657,,12,,1514
2018-09-04,Deuel,46039,,,7,,819,282,,9,680,,,,1333
2018-09-04,Dewey,46041,,,1,,1993,200,,4,560,,5,,715
2018-09-04,Douglas,46043,,,,,312,147,,2,197,,,,1564
2018-09-04,Edmunds,46045,,,,,787,190,,8,402,,4,,1486
2018-09-04,Fall River,46047,,,3,,938,609,,23,1193,,20,,2921
2018-09-04,Faulk,46049,,,1,,276,92,,,245,,,,1034
2018-09-04,Grant,46051,,,2,,1419,548,,9,938,,11,,2281
2018-09-04,Gregory,46053,,,2,,919,128,,5,323,,,,1519
2018-09-04,Haakon,46055,,,1,,183,38,,1,132,,,,1053
2018-09-04,Hamlin,46057,,,,,719,262,,2,556,,2,,2528
2018-09-04,Hand,46059,,,1,,624,124,,3,257,,1,,1453
2018-09-04,Hanson,46061,,,3,,799,560,,3,723,,2,,1586
2018-09-04,Harding,46063,,,,,100,67,,,82,,,,764
2018-09-04,Hughes,46065,,,4,,2313,824,,39,1842,,15,,6911
2018-09-04,Hutchinson,46067,,,7,,1025,171,,3,700,,3,,3261
2018-09-04,Hyde,46069,,,,,208,89,,,99,,3,,652
2018-09-04,Jackson,46071,,,1,,637,153,,4,296,,13,,821
2018-09-04,Jerauld,46073,,,1,,460,43,,3,183,,,,638
2018-09-04,Jones,46075,,,,,90,35,,1,82,,,,510
2018-09-04,Kingsbury,46077,,,2,,911,212,,10,573,,1,,1940
2018-09-04,Lake,46079,,,3,,2836,1060,,36,2377,,6,,4659
2018-09-04,Lawrence,46081,,,11,,3612,2117,,96,3882,,15,,8931
2018-09-04,Lincoln,46083,,,36,,8681,3038,,105,9187,,29,,17948
2018-09-04,Lyman,46085,,,,,813,146,,5,271,,1,,1117
2018-09-04,McCook,46087,,,6,,1049,261,,13,724,,,,1797
2018-09-04,McPherson,46089,,,,,269,118,,8,225,,1,,1255
2018-09-04,Marshall,46091,,,,,1190,210,,8,499,,1,,1073
2018-09-04,Meade,46093,,,29,,2985,1564,,86,3770,,8,,9803
2018-09-04,Mellette,46095,,,1,,472,132,,1,148,,,,482
2018-09-04,Miner,46097,,,2,,611,73,,2,289,,1,,601
2018-09-04,Minnehaha,46099,,,140,,35634,14974,,432,30818,,158,,46082
2018-09-04,Moody,46101,,,4,,1584,314,,6,944,,4,,1516
2018-09-04,Oglala Lakota,46102,,,2,,5365,889,,10,1827,,47,,529
2018-09-04,Pennington,46103,,,94,,16052,7880,,367,19089,,146,,34742
2018-09-04,Perkins,46105,,,3,,398,165,,6,340,,5,,1388
2018-09-04,Potter,46107,,,2,,283,106,,1,148,,2,,1307
2018-09-04,Roberts,46109,,,4,,3051,649,,7,1272,,17,,1941
2018-09-04,Sanborn,46111,,,1,,483,80,,3,225,,2,,831
2018-09-04,Spink,46115,,,,,1340,336,,5,618,,4,,2137
2018-09-04,Stanley,46117,,,2,,439,136,,2,276,,,,1342
2018-09-04,Sully,46119,,,,,214,51,,,113,,1,,757
2018-09-04,Todd,46121,,,3,,2922,732,,6,887,,6,,682
2018-09-04,Tripp,46123,,,8,,914,310,,2,534,,1,,2208
2018-09-04,Turner,46125,,,2,,1417,314,,8,1089,,11,,3045
2018-09-04,Union,46127,,,11,,2696,1409,,24,3147,,12,,5403
2018-09-04,Walworth,46129,,,4,,765,312,,7,475,,1,,2418
2018-09-04,Yankton,46135,,,6,,4043,1181,,52,3290,,14,,6136
2018-09-04,Ziebach,46137,,,,,844,143,,4,285,,3,,400
2018-10-02,Aurora,46003,,,,,743,89,,1,266,,3,,794
2018-10-02,Beadle,46005,,,6,,3285,1046,,18,2138,,42,,4298
2018-10-02,Bennett,46007,,,,,810,201,,2,326,,2,,686
2018-10-02,Bon Homme,46009,,,2,,1236,303,,11,612,,,,2053
2018-10-02,Brookings,46011,,,26,,5152,1713,,72,5255,,22,,7622
2018-10-02,Brown,46013,,,7,,8171,2391,,61,4253,,40,,10312
2018-10-02,Brule,46015,,,5,,1199,229,,10,563,,2,,1448
2018-10-02,Buffalo,46017,,,,,613,79,,1,119,,1,,166
2018-10-02,Butte,46019,,,9,,969,966,,30,1296,,4,,3850
2018-10-02,Campbell,46021,,,,,120,121,,,85,,,,902
2018-10-02,Charles Mix,46023,,,2,,2337,427,,3,870,,,,2318
2018-10-02,Clark,46025,,,3,,721,198,,3,370,,2,,1374
2018-10-02,Clay,46027,,,3,,2870,904,,37,2152,,10,,2421
2018-10-02,Codington,46029,,,13,,4705,1712,,29,3675,,24,,8106
2018-10-02,Corson,46031,,,2,,1181,247,,7,446,,7,,642
2018-10-02,Custer,46033,,,10,,1141,813,,22,1418,,20,,3856
2018-10-02,Davison,46035,,,4,,3270,1175,,21,2475,,28,,5373
2018-10-02,Day,46037,,,2,,1760,276,,11,660,,12,,1525
2018-10-02,Deuel,46039,,,7,,813,280,,9,684,,,,1337
2018-10-02,Dewey,46041,,,1,,1998,199,,4,562,,6,,719
2018-10-02,Douglas,46043,,,,,312,146,,2,198,,,,1565
2018-10-02,Edmunds,46045,,,,,784,186,,8,403,,4,,1484
2018-10-02,Fall River,46047,,,4,,943,607,,23,1194,,23,,2942
2018-10-02,Faulk,46049,,,1,,279,90,,,245,,,,1037
2018-10-02,Grant,46051,,,2,,1416,547,,9,939,,11,,2291
2018-10-02,Gregory,46053,,,2,,918,127,,5,325,,,,1539
2018-10-02,Haakon,46055,,,1,,180,38,,1,134,,1,,1048
2018-10-02,Hamlin,46057,,,,,725,260,,2,559,,2,,2535
2018-10-02,Hand,46059,,,1,,625,124,,3,252,,1,,1455
2018-10-02,Hanson,46061,,,3,,801,558,,3,729,,2,,1606
2018-10-02,Harding,46063,,,,,102,67,,2,82,,,,767
2018-10-02,Hughes,46065,,,4,,2332,819,,40,1852,,16,,6932
2018-10-02,Hutchinson,46067,,,7,,1025,171,,3,703,,3,,3258
2018-10-02,Hyde,46069,,,,,208,89,,,100,,3,,653
2018-10-02,Jackson,46071,,,1,,634,151,,4,295,,13,,822
2018-10-02,Jerauld,46073,,,1,,462,43,,3,186,,,,631
2018-10-02,Jones,46075,,,,,90,35,,1,82,,,,510
2018-10-02,Kingsbury,46077,,,2,,914,209,,10,580,,1,,1936
2018-10-02,Lake,46079,,,3,,2793,1055,,35,2325,,6,,4610
2018-10-02,Lawrence,46081,,,11,,3638,2111,,97,3920,,17,,8950
2018-10-02,Lincoln,46083,,,35,,8757,3013,,108,9280,,28,,18078
2018-10-02,Lyman,46085,,,,,812,146,,5,274,,1,,1117
2018-10-02,McCook,46087,,,6,,1051,259,,12,727,,,,1806
2018-10-02,McPherson,46089,,,,,267,118,,8,224,,1,,1256
2018-10-02,Marshall,46091,,,,,1190,206,,8,497,,1,,1080
2018-10-02,Meade,46093,,,30,,3007,1561,,84,3799,,9,,9847
2018-10-02,Mellette,46095,,,1,,475,134,,1,150,,,,483
2018-10-02,Miner,46097,,,2,,616,71,,2,290,,1,,609
2018-10-02,Minnehaha,46099,,,141,,35701,14893,,434,31045,,160,,46187
2018-10-02,Moody,46101,,,4,,1563,360,,6,944,,4,,1502
2018-10-02,Oglala Lakota,46102,,,2,,5383,883,,11,1837,,49,,526
2018-10-02,Pennington,46103,,,95,,16188,7826,,376,19346,,148,,34961
2018-10-02,Perkins,46105,,,3,,398,164,,6,342,,5,,1385
2018-10-02,Potter,46107,,,2,,284,105,,1,149,,2,,1316
2018-10-02,Roberts,46109,,,4,,3051,640,,9,1278,,17,,1947
2018-10-02,Sanborn,46111,,,1,,478,79,,3,226,,2,,832
2018-10-02,Spink,46115,,,,,1344,333,,5,628,,4,,2138
2018-10-02,Stanley,46117,,,2,,444,133,,2,278,,,,1349
2018-10-02,Sully,46119,,,,,212,51,,,116,,1,,758
2018-10-02,Todd,46121,,,3,,2927,728,,6,900,,6,,681
2018-10-02,Tripp,46123,,,8,,912,306,,2,542,,1,,2216
2018-10-02,Turner,46125,,,2,,1411,313,,8,1098,,11,,3058
2018-10-02,Union,46127,,,11,,2698,1404,,24,3165,,12,,5437
2018-10-02,Walworth,46129,,,4,,765,310,,7,477,,3,,2429
2018-10-02,Yankton,46135,,,6,,4062,1174,,52,3312,,14,,6163
2018-10-02,Ziebach,46137,,,,,847,141,,4,287,,3,,399
2018-11-02,Aurora,46003,,,,,739,88,,1,267,,4,,794
2018-11-02,Beadle,46005,,,5,,3291,1033,,16,2153,,39,,4327
2018-11-02,Bennett,46007,,,,,816,211,,2,338,,2,,686
2018-11-02,Bon Homme,46009,,,2,,1240,296,,11,607,,,,2076
2018-11-02,Brookings,46011,,,27,,5221,1689,,70,5327,,22,,7717
2018-11-02,Brown,46013,,,7,,8234,2358,,62,4295,,40,,10406
2018-11-02,Brule,46015,,,5,,1191,216,,10,568,,2,,1462
2018-11-02,Buffalo,46017,,,,,627,77,,1,138,,1,,169
2018-11-02,Butte,46019,,,9,,972,955,,31,1301,,5,,3888
2018-11-02,Campbell,46021,,,,,120,119,,,84,,,,908
2018-11-02,Charles Mix,46023,,,2,,2413,411,,3,889,,,,2375
2018-11-02,Clark,46025,,,3,,717,196,,3,375,,2,,1385
2018-11-02,Clay,46027,,,3,,2930,897,,36,2225,,10,,2447
2018-11-02,Codington,46029,,,13,,4742,1680,,29,3690,,25,,8188
2018-11-02,Corson,46031,,,2,,1195,246,,8,465,,7,,651
2018-11-02,Custer,46033,,,10,,1151,802,,23,1430,,21,,3894
2018-11-02,Davison,46035,,,3,,3280,1158,,20,2494,,28,,5440
2018-11-02,Day,46037,,,2,,1761,274,,11,659,,12,,1535
2018-11-02,Deuel,46039,,,7,,813,276,,9,689,,,,1347
2018-11-02,Dewey,46041,,,,,2066,195,,3,585,,7,,727
2018-11-02,Douglas,46043,,,,,316,146,,2,203,,,,1582
2018-11-02,Edmunds,46045,,,,,776,179,,8,409,,4,,1494
2018-11-02,Fall River,46047,,,4,,950,600,,23,1202,,23,,2987
2018-11-02,Faulk,46049,,,1,,280,88,,,248,,,,1042
2018-11-02,Grant,46051,,,2,,1416,539,,9,946,,11,,2315
2018-11-02,Gregory,46053,,,2,,914,125,,5,336,,,,1551
2018-11-02,Haakon,46055,,,1,,180,37,,2,137,,1,,1064
2018-11-02,Hamlin,46057,,,,,728,259,,2,565,,2,,2538
2018-11-02,Hand,46059,,,1,,621,124,,3,255,,1,,1452
2018-11-02,Hanson,46061,,,3,,809,557,,3,743,,2,,1614
2018-11-02,Harding,46063,,,,,102,67,,2,82,,,,774
2018-11-02,Hughes,46065,,,4,,2369,803,,43,1875,,18,,6962
2018-11-02,Hutchinson,46067,,,7,,1023,167,,3,723,,3,,3272
2018-11-02,Hyde,46069,,,,,206,86,,,102,,3,,660
2018-11-02,Jackson,46071,,,1,,654,145,,6,301,,12,,828
2018-11-02,Jerauld,46073,,,1,,465,43,,3,193,,,,628
2018-11-02,Jones,46075,,,,,89,34,,1,90,,,,508
2018-11-02,Kingsbury,46077,,,,,925,207,,11,585,,1,,1961
2018-11-02,Lake,46079,,,3,,2759,1046,,35,2303,,6,,4546
2018-11-02,Lawrence,46081,,,11,,3698,2083,,101,3982,,19,,9097
2018-11-02,Lincoln,46083,,,34,,8906,2979,,117,9435,,33,,18284
2018-11-02,Lyman,46085,,,,,824,141,,6,280,,1,,1123
2018-11-02,McCook,46087,,,6,,1052,253,,11,728,,,,1827
2018-11-02,McPherson,46089,,,,,269,116,,8,225,,1,,1257
2018-11-02,Marshall,46091,,,,,1186,199,,8,508,,1,,1087
2018-11-02,Meade,46093,,,31,,3035,1543,,88,3843,,9,,9965
2018-11-02,Mellette,46095,,,1,,483,132,,1,157,,,,484
2018-11-02,Miner,46097,,,2,,620,68,,2,312,,1,,622
2018-11-02,Minnehaha,46099,,,138,,36208,14683,,449,31870,,171,,46890
2018-11-02,Moody,46101,,,4,,1591,353,,6,957,,4,,1515
2018-11-02,Oglala Lakota,46102,,,2,,5478,859,,11,1855,,50,,518
2018-11-02,Pennington,46103,,,94,,16507,7733,,384,19623,,150,,35331
2018-11-02,Perkins,46105,,,3,,394,164,,5,344,,5,,1388
2018-11-02,Potter,46107,,,2,,284,103,,1,147,,2,,1318
2018-11-02,Roberts,46109,,,4,,3071,630,,9,1320,,17,,1974
2018-11-02,Sanborn,46111,,,1,,474,78,,3,227,,2,,838
2018-11-02,Spink,46115,,,,,1343,323,,5,635,,4,,2157
2018-11-02,Stanley,46117,,,2,,449,129,,2,280,,,,1371
2018-11-02,Sully,46119,,,,,211,51,,,120,,1,,756
2018-11-02,Todd,46121,,,4,,2987,710,,3,922,,6,,685
2018-11-02,Tripp,46123,,,8,,914,298,,3,548,,1,,2231
2018-11-02,Turner,46125,,,2,,1417,306,,8,1109,,11,,3095
2018-11-02,Union,46127,,,11,,2730,1477,,24,3177,,11,,5443
2018-11-02,Walworth,46129,,,4,,765,304,,8,484,,3,,2435
2018-11-02,Yankton,46135,,,5,,4077,1156,,57,3378,,14,,6211
2018-11-02,Ziebach,46137,,,,,894,136,,5,313,,4,,394
2018-12-03,Aurora,46003,,,,,736,86,,1,270,,4,,799
2018-12-03,Beadle,46005,,,,,3297,1015,,16,2168,,43,,4345
2018-12-03,Bennett,46007,,,,,816,211,,2,339,,2,,688
2018-12-03,Bon Homme,46009,,,,,1245,295,,11,615,,2,,2075
2018-12-03,Brookings,46011,,,,,5229,1675,,70,5343,,48,,7763
2018-12-03,Brown,46013,,,,,8258,2304,,61,4316,,50,,10466
2018-12-03,Brule,46015,,,,,1188,211,,10,573,,6,,1472
2018-12-03,Buffalo,46017,,,,,626,75,,1,138,,1,,169
2018-12-03,Butte,46019,,,,,978,939,,31,1312,,16,,3910
2018-12-03,Campbell,46021,,,,,121,119,,,84,,,,906
2018-12-03,Charles Mix,46023,,,,,2415,405,,3,893,,2,,2376
2018-12-03,Clark,46025,,,,,716,191,,3,371,,5,,1398
2018-12-03,Clay,46027,,,,,2941,885,,36,2248,,13,,2455
2018-12-03,Codington,46029,,,,,4746,1643,,29,3718,,37,,8224
2018-12-03,Corson,46031,,,,,1195,244,,8,470,,9,,652
2018-12-03,Custer,46033,,,,,1160,793,,23,1442,,31,,3922
2018-12-03,Davison,46035,,,,,3277,1139,,20,2520,,31,,5474
2018-12-03,Day,46037,,,,,1749,269,,10,662,,14,,1552
2018-12-03,Deuel,46039,,,,,817,274,,9,689,,7,,1351
2018-12-03,Dewey,46041,,,,,2090,193,,3,604,,8,,733
2018-12-03,Douglas,46043,,,,,316,146,,2,203,,,,1580
2018-12-03,Edmunds,46045,,,,,772,173,,8,408,,4,,1500
2018-12-03,Fall River,46047,,,,,948,599,,23,1197,,27,,2984
2018-12-03,Faulk,46049,,,,,278,88,,,248,,1,,1047
2018-12-03,Grant,46051,,,,,1413,534,,9,948,,13,,2314
2018-12-03,Gregory,46053,,,,,916,118,,5,340,,2,,1558
2018-12-03,Haakon,46055,,,,,178,37,,2,137,,2,,1068
2018-12-03,Hamlin,46057,,,,,726,254,,2,569,,2,,2540
2018-12-03,Hand,46059,,,,,617,121,,3,255,,2,,1452
2018-12-03,Hanson,46061,,,,,803,555,,3,742,,5,,1618
2018-12-03,Harding,46063,,,,,102,66,,2,83,,,,772
2018-12-03,Hughes,46065,,,,,2385,779,,41,1880,,22,,6991
2018-12-03,Hutchinson,46067,,,,,1019,167,,3,728,,10,,3270
2018-12-03,Hyde,46069,,,,,206,84,,,104,,3,,662
2018-12-03,Jackson,46071,,,,,653,144,,6,299,,13,,829
2018-12-03,Jerauld,46073,,,,,464,43,,2,194,,1,,625
2018-12-03,Jones,46075,,,,,88,34,,1,90,,,,507
2018-12-03,Kingsbury,46077,,,,,918,205,,11,586,,1,,1969
2018-12-03,Lake,46079,,,,,2713,1037,,34,2257,,9,,4499
