date,county,party,voters,election_type,fips
2017-01-03,Yankton,republican,6035,,46135
2017-01-03,Yankton,democratic,4436,,46135
2017-01-03,Yankton,npa_ind,3184,,46135
2017-01-03,Yankton,inactive,1302,,46135
2017-01-03,Yankton,libertarian,50,,46135
2017-01-03,Yankton,other,16,,46135
2017-01-03,Yankton,constitution,8,,46135
2017-01-03,Ziebach,democratic,898,,46137
2017-01-03,Ziebach,republican,405,,46137
2017-01-03,Ziebach,npa_ind,289,,46137
2017-01-03,Ziebach,inactive,117,,46137
2017-01-03,Ziebach,other,6,,46137
2017-01-03,Ziebach,libertarian,3,,46137
2017-02-01,Aurora,democratic,820,,46003
2017-02-01,Aurora,republican,804,,46003
2017-02-01,Aurora,npa_ind,250,,46003
2017-02-01,Aurora,inactive,92,,46003
2017-02-01,Aurora,other,3,,46003
2017-02-01,Aurora,libertarian,1,,46003
2017-02-01,Beadle,republican,4410,,46005
2017-02-01,Beadle,democratic,3571,,46005
2017-02-01,Beadle,npa_ind,2082,,46005
2017-02-01,Beadle,inactive,1000,,46005
2017-02-01,Beadle,other,42,,46005
2017-02-01,Beadle,libertarian,20,,46005
2017-02-01,Beadle,constitution,5,,46005
2017-02-01,Bennett,democratic,891,,46007
2017-02-01,Bennett,republican,692,,46007
2017-02-01,Bennett,npa_ind,325,,46007
2017-02-01,Bennett,inactive,201,,46007
2017-02-01,Bennett,other,2,,46007
2017-02-01,Bennett,libertarian,1,,46007
2017-02-01,Bon Homme,republican,1966,,46009
2017-02-01,Bon Homme,democratic,1391,,46009
2017-02-01,Bon Homme,npa_ind,635,,46009
2017-02-01,Bon Homme,inactive,204,,46009
2017-02-01,Bon Homme,libertarian,11,,46009
2017-02-01,Bon Homme,constitution,2,,46009
2017-02-01,Bon Homme,other,1,,46009
2017-02-01,Brookings,republican,7572,,46011
2017-02-01,Brookings,democratic,5452,,46011
2017-02-01,Brookings,npa_ind,5283,,46011
2017-02-01,Brookings,inactive,2496,,46011
2017-02-01,Brookings,libertarian,78,,46011
2017-02-01,Brookings,constitution,23,,46011
2017-02-01,Brookings,other,19,,46011
2017-02-01,Brown,republican,10145,,46013
2017-02-01,Brown,democratic,8959,,46013
2017-02-01,Brown,npa_ind,4270,,46013
2017-02-01,Brown,inactive,2400,,46013
2017-02-01,Brown,libertarian,63,,46013
2017-02-01,Brown,other,36,,46013
2017-02-01,Brown,constitution,7,,46013
2017-02-01,Brule,republican,1472,,46015
2017-02-01,Brule,democratic,1317,,46015
2017-02-01,Brule,npa_ind,558,,46015
2017-02-01,Brule,inactive,200,,46015
2017-02-01,Brule,libertarian,11,,46015
2017-02-01,Brule,constitution,5,,46015
2017-02-01,Brule,other,2,,46015
2017-02-01,Buffalo,democratic,664,,46017
2017-02-01,Buffalo,republican,170,,46017
2017-02-01,Buffalo,npa_ind,108,,46017
2017-02-01,Buffalo,inactive,49,,46017
2017-02-01,Buffalo,other,2,,46017
2017-02-01,Butte,republican,4118,,46019
2017-02-01,Butte,npa_ind,1415,,46019
2017-02-01,Butte,democratic,1166,,46019
2017-02-01,Butte,inactive,488,,46019
2017-02-01,Butte,libertarian,34,,46019
2017-02-01,Butte,constitution,8,,46019
2017-02-01,Butte,other,6,,46019
2017-02-01,Campbell,republican,912,,46021
2017-02-01,Campbell,democratic,143,,46021
2017-02-01,Campbell,inactive,98,,46021
2017-02-01,Campbell,npa_ind,91,,46021
2017-02-01,Charles Mix,democratic,2445,,46023
2017-02-01,Charles Mix,republican,2211,,46023
2017-02-01,Charles Mix,npa_ind,787,,46023
2017-02-01,Charles Mix,inactive,447,,46023
2017-02-01,Charles Mix,libertarian,3,,46023
2017-02-01,Charles Mix,constitution,2,,46023
2017-02-01,Clark,republican,1388,,46025
2017-02-01,Clark,democratic,790,,46025
2017-02-01,Clark,npa_ind,374,,46025
2017-02-01,Clark,inactive,176,,46025
2017-02-01,Clark,libertarian,2,,46025
2017-02-01,Clark,other,2,,46025
2017-02-01,Clark,constitution,2,,46025
2017-02-01,Clay,democratic,3097,,46027
2017-02-01,Clay,republican,2500,,46027
2017-02-01,Clay,npa_ind,2132,,46027
2017-02-01,Clay,inactive,1156,,46027
2017-02-01,Clay,libertarian,35,,46027
2017-02-01,Clay,other,7,,46027
2017-02-01,Clay,constitution,3,,46027
2017-02-01,Codington,republican,7647,,46029
2017-02-01,Codington,democratic,5262,,46029
2017-02-01,Codington,npa_ind,3800,,46029
2017-02-01,Codington,inactive,1572,,46029
2017-02-01,Codington,libertarian,32,,46029
2017-02-01,Codington,other,32,,46029
2017-02-01,Codington,constitution,15,,46029
2017-02-01,Corson,democratic,1268,,46031
2017-02-01,Corson,republican,679,,46031
2017-02-01,Corson,npa_ind,413,,46031
2017-02-01,Corson,inactive,206,,46031
2017-02-01,Corson,libertarian,7,,46031
2017-02-01,Corson,other,7,,46031
2017-02-01,Corson,constitution,2,,46031
2017-02-01,Custer,republican,3719,,46033
2017-02-01,Custer,npa_ind,1408,,46033
2017-02-01,Custer,democratic,1228,,46033
2017-02-01,Custer,inactive,548,,46033
2017-02-01,Custer,other,24,,46033
2017-02-01,Custer,libertarian,14,,46033
2017-02-01,Custer,constitution,12,,46033
2017-02-01,Davison,republican,5459,,46035
2017-02-01,Davison,democratic,3641,,46035
2017-02-01,Davison,npa_ind,2426,,46035
2017-02-01,Davison,inactive,1101,,46035
2017-02-01,Davison,other,23,,46035
2017-02-01,Davison,libertarian,20,,46035
2017-02-01,Davison,constitution,2,,46035
2017-02-01,Day,democratic,1940,,46037
2017-02-01,Day,republican,1512,,46037
2017-02-01,Day,npa_ind,658,,46037
2017-02-01,Day,inactive,194,,46037
2017-02-01,Day,other,12,,46037
2017-02-01,Day,libertarian,8,,46037
2017-02-01,Day,constitution,2,,46037
2017-02-01,Deuel,republican,1274,,46039
2017-02-01,Deuel,democratic,902,,46039
2017-02-01,Deuel,npa_ind,696,,46039
2017-02-01,Deuel,inactive,211,,46039
2017-02-01,Deuel,libertarian,8,,46039
2017-02-01,Deuel,constitution,7,,46039
2017-02-01,Deuel,other,1,,46039
2017-02-01,Dewey,democratic,2101,,46041
2017-02-01,Dewey,republican,708,,46041
2017-02-01,Dewey,npa_ind,550,,46041
2017-02-01,Dewey,inactive,151,,46041
2017-02-01,Dewey,other,4,,46041
2017-02-01,Dewey,libertarian,3,,46041
2017-02-01,Dewey,constitution,1,,46041
2017-02-01,Douglas,republican,1574,,46043
2017-02-01,Douglas,democratic,340,,46043
2017-02-01,Douglas,npa_ind,198,,46043
2017-02-01,Douglas,inactive,138,,46043
2017-02-01,Douglas,libertarian,2,,46043
2017-02-01,Edmunds,republican,1512,,46045
2017-02-01,Edmunds,democratic,862,,46045
2017-02-01,Edmunds,npa_ind,426,,46045
2017-02-01,Edmunds,inactive,173,,46045
2017-02-01,Edmunds,libertarian,8,,46045
2017-02-01,Edmunds,other,6,,46045
2017-02-01,Fall River,republican,2866,,46047
2017-02-01,Fall River,npa_ind,1196,,46047
2017-02-01,Fall River,democratic,1032,,46047
2017-02-01,Fall River,inactive,633,,46047
2017-02-01,Fall River,other,29,,46047
2017-02-01,Fall River,libertarian,14,,46047
2017-02-01,Fall River,constitution,2,,46047
2017-02-01,Faulk,republican,839,,46049
2017-02-01,Faulk,democratic,423,,46049
2017-02-01,Faulk,npa_ind,280,,46049
2017-02-01,Faulk,inactive,87,,46049
2017-02-01,Faulk,libertarian,1,,46049
2017-02-01,Faulk,constitution,1,,46049
2017-02-01,Grant,republican,2343,,46051
2017-02-01,Grant,democratic,1540,,46051
2017-02-01,Grant,npa_ind,970,,46051
2017-02-01,Grant,inactive,460,,46051
2017-02-01,Grant,other,12,,46051
2017-02-01,Grant,libertarian,9,,46051
2017-02-01,Grant,constitution,2,,46051
2017-02-01,Gregory,republican,1525,,46053
2017-02-01,Gregory,democratic,973,,46053
2017-02-01,Gregory,npa_ind,321,,46053
2017-02-01,Gregory,inactive,149,,46053
2017-02-01,Gregory,libertarian,4,,46053
2017-02-01,Gregory,constitution,2,,46053
2017-02-01,Haakon,republican,1051,,46055
2017-02-01,Haakon,democratic,208,,46055
2017-02-01,Haakon,npa_ind,121,,46055
2017-02-01,Haakon,inactive,46,,46055
2017-02-01,Haakon,libertarian,1,,46055
2017-02-01,Haakon,other,1,,46055
2017-02-01,Hamlin,republican,2423,,46057
2017-02-01,Hamlin,democratic,811,,46057
2017-02-01,Hamlin,npa_ind,607,,46057
2017-02-01,Hamlin,inactive,222,,46057
2017-02-01,Hamlin,constitution,3,,46057
2017-02-01,Hamlin,libertarian,1,,46057
2017-02-01,Hamlin,other,1,,46057
2017-02-01,Hand,republican,1473,,46059
2017-02-01,Hand,democratic,687,,46059
2017-02-01,Hand,npa_ind,277,,46059
2017-02-01,Hand,inactive,151,,46059
2017-02-01,Hand,libertarian,3,,46059
2017-02-01,Hand,other,1,,46059
2017-02-01,Hand,constitution,1,,46059
2017-02-01,Hanson,republican,1720,,46061
2017-02-01,Hanson,democratic,896,,46061
2017-02-01,Hanson,npa_ind,780,,46061
2017-02-01,Hanson,inactive,482,,46061
2017-02-01,Hanson,libertarian,3,,46061
2017-02-01,Hanson,other,2,,46061
2017-02-01,Hanson,constitution,2,,46061
2017-02-01,Harding,republican,778,,46063
2017-02-01,Harding,democratic,109,,46063
2017-02-01,Harding,npa_ind,78,,46063
2017-02-01,Harding,inactive,54,,46063
2017-02-01,Harding,libertarian,3,,46063
2017-02-01,Hughes,republican,6888,,46065
2017-02-01,Hughes,democratic,2423,,46065
2017-02-01,Hughes,npa_ind,1792,,46065
2017-02-01,Hughes,inactive,924,,46065
2017-02-01,Hughes,libertarian,34,,46065
2017-02-01,Hughes,other,15,,46065
2017-02-01,Hughes,constitution,5,,46065
2017-02-01,Hutchinson,republican,3183,,46067
2017-02-01,Hutchinson,democratic,1053,,46067
2017-02-01,Hutchinson,npa_ind,610,,46067
2017-02-01,Hutchinson,inactive,282,,46067
2017-02-01,Hutchinson,constitution,7,,46067
2017-02-01,Hutchinson,libertarian,4,,46067
2017-02-01,Hutchinson,other,4,,46067
2017-02-01,Hyde,republican,665,,46069
2017-02-01,Hyde,democratic,228,,46069
2017-02-01,Hyde,npa_ind,105,,46069
2017-02-01,Hyde,inactive,41,,46069
2017-02-01,Hyde,other,4,,46069
2017-02-01,Hyde,libertarian,2,,46069
2017-02-01,Hyde,constitution,1,,46069
2017-02-01,Jackson,republican,858,,46071
2017-02-01,Jackson,democratic,721,,46071
2017-02-01,Jackson,npa_ind,286,,46071
2017-02-01,Jackson,inactive,78,,46071
2017-02-01,Jackson,other,18,,46071
2017-02-01,Jackson,libertarian,4,,46071
2017-02-01,Jackson,constitution,1,,46071
2017-02-01,Jerauld,republican,608,,46073
2017-02-01,Jerauld,democratic,481,,46073
2017-02-01,Jerauld,npa_ind,182,,46073
2017-02-01,Jerauld,inactive,79,,46073
2017-02-01,Jerauld,constitution,3,,46073
2017-02-01,Jerauld,libertarian,1,,46073
2017-02-01,Jones,republican,519,,46075
2017-02-01,Jones,democratic,108,,46075
2017-02-01,Jones,npa_ind,83,,46075
2017-02-01,Jones,inactive,36,,46075
2017-02-01,Jones,libertarian,1,,46075
2017-02-01,Kingsbury,republican,1822,,46077
2017-02-01,Kingsbury,democratic,1044,,46077
2017-02-01,Kingsbury,npa_ind,611,,46077
2017-02-01,Kingsbury,inactive,201,,46077
2017-02-01,Kingsbury,libertarian,5,,46077
2017-02-01,Kingsbury,other,2,,46077
2017-02-01,Kingsbury,constitution,1,,46077
2017-02-01,Lake,republican,4685,,46079
2017-02-01,Lake,democratic,3168,,46079
2017-02-01,Lake,npa_ind,2288,,46079
2017-02-01,Lake,inactive,523,,46079
2017-02-01,Lake,libertarian,33,,46079
2017-02-01,Lake,other,6,,46079
2017-02-01,Lake,constitution,5,,46079
2017-02-01,Lawrence,republican,9101,,46081
2017-02-01,Lawrence,democratic,4023,,46081
2017-02-01,Lawrence,npa_ind,3918,,46081
2017-02-01,Lawrence,inactive,1956,,46081
2017-02-01,Lawrence,libertarian,89,,46081
2017-02-01,Lawrence,other,18,,46081
2017-02-01,Lawrence,constitution,11,,46081
2017-02-01,Lincoln,republican,17458,,46083
2017-02-01,Lincoln,democratic,8912,,46083
2017-02-01,Lincoln,npa_ind,8669,,46083
2017-02-01,Lincoln,inactive,2401,,46083
2017-02-01,Lincoln,libertarian,84,,46083
2017-02-01,Lincoln,constitution,29,,46083
2017-02-01,Lincoln,other,25,,46083
2017-02-01,Lyman,republican,1130,,46085
2017-02-01,Lyman,democratic,872,,46085
2017-02-01,Lyman,npa_ind,268,,46085
2017-02-01,Lyman,inactive,149,,46085
2017-02-01,Lyman,libertarian,4,,46085
2017-02-01,Lyman,other,2,,46085
2017-02-01,Lyman,constitution,1,,46085
2017-02-01,Marshall,democratic,1241,,46091
2017-02-01,Marshall,republican,1070,,46091
2017-02-01,Marshall,npa_ind,484,,46091
2017-02-01,Marshall,inactive,244,,46091
2017-02-01,Marshall,libertarian,9,,46091
2017-02-01,Marshall,other,1,,46091
2017-02-01,McCook,republican,1811,,46087
2017-02-01,McCook,democratic,1156,,46087
2017-02-01,McCook,npa_ind,668,,46087
2017-02-01,McCook,inactive,230,,46087
2017-02-01,McCook,libertarian,14,,46087
2017-02-01,McCook,constitution,6,,46087
2017-02-01,McPherson,republican,1318,,46089
2017-02-01,McPherson,democratic,291,,46089
2017-02-01,McPherson,npa_ind,233,,46089
2017-02-01,McPherson,inactive,71,,46089
2017-02-01,McPherson,libertarian,2,,46089
2017-02-01,Meade,republican,9588,,46093
2017-02-01,Meade,npa_ind,3590,,46093
2017-02-01,Meade,democratic,3231,,46093
2017-02-01,Meade,inactive,1842,,46093
2017-02-01,Meade,libertarian,76,,46093
2017-02-01,Meade,constitution,33,,46093
2017-02-01,Meade,other,6,,46093
2017-02-01,Mellette,democratic,518,,46095
2017-02-01,Mellette,republican,501,,46095
2017-02-01,Mellette,npa_ind,143,,46095
2017-02-01,Mellette,inactive,83,,46095
2017-02-01,Mellette,libertarian,1,,46095
2017-02-01,Mellette,constitution,1,,46095
2017-02-01,Miner,democratic,668,,46097
2017-02-01,Miner,republican,588,,46097
2017-02-01,Miner,npa_ind,293,,46097
2017-02-01,Miner,inactive,108,,46097
2017-02-01,Miner,libertarian,2,,46097
2017-02-01,Miner,constitution,2,,46097
2017-02-01,Miner,other,1,,46097
2017-02-01,Minnehaha,republican,47461,,46099
2017-02-01,Minnehaha,democratic,38596,,46099
2017-02-01,Minnehaha,npa_ind,29783,,46099
2017-02-01,Minnehaha,inactive,11219,,46099
2017-02-01,Minnehaha,libertarian,403,,46099
2017-02-01,Minnehaha,other,164,,46099
2017-02-01,Minnehaha,constitution,136,,46099
2017-02-01,Moody,democratic,1716,,46101
2017-02-01,Moody,republican,1535,,46101
2017-02-01,Moody,npa_ind,944,,46101
2017-02-01,Moody,inactive,301,,46101
2017-02-01,Moody,libertarian,7,,46101
2017-02-01,Moody,other,3,,46101
2017-02-01,Moody,constitution,2,,46101
2017-02-01,Oglala Lakota,democratic,5741,,46102
2017-02-01,Oglala Lakota,npa_ind,1779,,46102
2017-02-01,Oglala Lakota,inactive,594,,46102
2017-02-01,Oglala Lakota,republican,569,,46102
2017-02-01,Oglala Lakota,other,65,,46102
2017-02-01,Oglala Lakota,libertarian,11,,46102
2017-02-01,Oglala Lakota,constitution,1,,46102
2017-02-01,Pennington,republican,35080,,46103
2017-02-01,Pennington,npa_ind,18690,,46103
2017-02-01,Pennington,democratic,17574,,46103
2017-02-01,Pennington,inactive,6174,,46103
2017-02-01,Pennington,libertarian,347,,46103
2017-02-01,Pennington,other,144,,46103
2017-02-01,Pennington,constitution,92,,46103
2017-02-01,Perkins,republican,1416,,46105
2017-02-01,Perkins,democratic,444,,46105
2017-02-01,Perkins,npa_ind,329,,46105
2017-02-01,Perkins,inactive,167,,46105
2017-02-01,Perkins,libertarian,6,,46105
2017-02-01,Perkins,other,3,,46105
2017-02-01,Perkins,constitution,3,,46105
2017-02-01,Potter,republican,1377,,46107
2017-02-01,Potter,democratic,315,,46107
2017-02-01,Potter,npa_ind,170,,46107
2017-02-01,Potter,inactive,50,,46107
2017-02-01,Potter,other,2,,46107
2017-02-01,Potter,constitution,2,,46107
2017-02-01,Potter,libertarian,1,,46107
2017-02-01,Roberts,democratic,3352,,46109
2017-02-01,Roberts,republican,1897,,46109
2017-02-01,Roberts,npa_ind,1282,,46109
2017-02-01,Roberts,inactive,497,,46109
2017-02-01,Roberts,other,18,,46109
2017-02-01,Roberts,libertarian,10,,46109
2017-02-01,Roberts,constitution,4,,46109
2017-02-01,Sanborn,republican,844,,46111
2017-02-01,Sanborn,democratic,532,,46111
2017-02-01,Sanborn,npa_ind,220,,46111
2017-02-01,Sanborn,inactive,65,,46111
2017-02-01,Sanborn,libertarian,3,,46111
2017-02-01,Sanborn,other,3,,46111
2017-02-01,Sanborn,constitution,1,,46111
2017-02-01,Spink,republican,2025,,46115
2017-02-01,Spink,democratic,1558,,46115
2017-02-01,Spink,npa_ind,664,,46115
2017-02-01,Spink,inactive,260,,46115
2017-02-01,Spink,other,6,,46115
2017-02-01,Spink,libertarian,5,,46115
2017-02-01,Spink,constitution,1,,46115
2017-02-01,Stanley,republican,1363,,46117
2017-02-01,Stanley,democratic,505,,46117
2017-02-01,Stanley,npa_ind,277,,46117
2017-02-01,Stanley,inactive,17,,46117
2017-02-01,Stanley,libertarian,4,,46117
2017-02-01,Stanley,constitution,2,,46117
2017-02-01,Sully,republican,758,,46119
2017-02-01,Sully,democratic,237,,46119
2017-02-01,Sully,npa_ind,111,,46119
2017-02-01,Sully,inactive,22,,46119
2017-02-01,Sully,other,1,,46119
2017-02-01,Todd,democratic,3163,,46121
2017-02-01,Todd,npa_ind,808,,46121
2017-02-01,Todd,inactive,749,,46121
2017-02-01,Todd,republican,713,,46121
2017-02-01,Todd,other,10,,46121
2017-02-01,Todd,libertarian,6,,46121
2017-02-01,Todd,constitution,3,,46121
2017-02-01,Tripp,republican,2212,,46123
2017-02-01,Tripp,democratic,1010,,46123
2017-02-01,Tripp,npa_ind,518,,46123
2017-02-01,Tripp,inactive,277,,46123
2017-02-01,Tripp,constitution,7,,46123
2017-02-01,Tripp,libertarian,2,,46123
2017-02-01,Tripp,other,1,,46123
2017-02-01,Turner,republican,3051,,46125
2017-02-01,Turner,democratic,1516,,46125
2017-02-01,Turner,npa_ind,1039,,46125
2017-02-01,Turner,inactive,317,,46125
2017-02-01,Turner,other,10,,46125
2017-02-01,Turner,libertarian,6,,46125
2017-02-01,Turner,constitution,3,,46125
2017-02-01,Union,republican,5342,,46127
2017-02-01,Union,npa_ind,3036,,46127
2017-02-01,Union,democratic,2916,,46127
2017-02-01,Union,inactive,1358,,46127
2017-02-01,Union,libertarian,26,,46127
2017-02-01,Union,other,15,,46127
2017-02-01,Union,constitution,8,,46127
2017-02-01,Walworth,republican,2446,,46129
2017-02-01,Walworth,democratic,828,,46129
2017-02-01,Walworth,npa_ind,464,,46129
2017-02-01,Walworth,inactive,321,,46129
2017-02-01,Walworth,libertarian,6,,46129
2017-02-01,Walworth,constitution,5,,46129
2017-02-01,Walworth,other,1,,46129
2017-02-01,Yankton,republican,6034,,46135
2017-02-01,Yankton,democratic,4422,,46135
2017-02-01,Yankton,npa_ind,3193,,46135
2017-02-01,Yankton,inactive,1300,,46135
2017-02-01,Yankton,libertarian,50,,46135
2017-02-01,Yankton,other,16,,46135
2017-02-01,Yankton,constitution,8,,46135
2017-02-01,Ziebach,democratic,895,,46137
2017-02-01,Ziebach,republican,404,,46137
2017-02-01,Ziebach,npa_ind,289,,46137
2017-02-01,Ziebach,inactive,117,,46137
2017-02-01,Ziebach,other,5,,46137
2017-02-01,Ziebach,libertarian,3,,46137
2017-03-01,Aurora,democratic,816,,46003
2017-03-01,Aurora,republican,806,,46003
2017-03-01,Aurora,npa_ind,252,,46003
2017-03-01,Aurora,inactive,92,,46003
2017-03-01,Aurora,other,3,,46003
2017-03-01,Aurora,libertarian,1,,46003
2017-03-01,Beadle,republican,4417,,46005
2017-03-01,Beadle,democratic,3562,,46005
2017-03-01,Beadle,npa_ind,2082,,46005
2017-03-01,Beadle,inactive,1001,,46005
2017-03-01,Beadle,other,42,,46005
2017-03-01,Beadle,libertarian,20,,46005
2017-03-01,Beadle,constitution,5,,46005
2017-03-01,Bennett,democratic,890,,46007
2017-03-01,Bennett,republican,689,,46007
2017-03-01,Bennett,npa_ind,324,,46007
2017-03-01,Bennett,inactive,200,,46007
2017-03-01,Bennett,other,2,,46007
2017-03-01,Bennett,libertarian,1,,46007
2017-03-01,Bon Homme,republican,1970,,46009
2017-03-01,Bon Homme,democratic,1388,,46009
2017-03-01,Bon Homme,npa_ind,634,,46009
2017-03-01,Bon Homme,inactive,204,,46009
2017-03-01,Bon Homme,libertarian,11,,46009
2017-03-01,Bon Homme,constitution,2,,46009
2017-03-01,Bon Homme,other,1,,46009
2017-03-01,Brookings,republican,7581,,46011
2017-03-01,Brookings,democratic,5455,,46011
2017-03-01,Brookings,npa_ind,5297,,46011
2017-03-01,Brookings,inactive,2491,,46011
2017-03-01,Brookings,libertarian,78,,46011
2017-03-01,Brookings,constitution,24,,46011
2017-03-01,Brookings,other,21,,46011
2017-03-01,Brown,republican,10145,,46013
2017-03-01,Brown,democratic,8945,,46013
2017-03-01,Brown,npa_ind,4289,,46013
2017-03-01,Brown,inactive,2392,,46013
2017-03-01,Brown,libertarian,63,,46013
2017-03-01,Brown,other,37,,46013
2017-03-01,Brown,constitution,7,,46013
2017-03-01,Brule,republican,1468,,46015
2017-03-01,Brule,democratic,1314,,46015
2017-03-01,Brule,npa_ind,562,,46015
2017-03-01,Brule,inactive,201,,46015
2017-03-01,Brule,libertarian,11,,46015
2017-03-01,Brule,constitution,5,,46015
2017-03-01,Brule,other,2,,46015
2017-03-01,Buffalo,democratic,662,,46017
2017-03-01,Buffalo,republican,170,,46017
2017-03-01,Buffalo,npa_ind,107,,46017
2017-03-01,Buffalo,inactive,49,,46017
2017-03-01,Buffalo,other,2,,46017
2017-03-01,Butte,republican,4119,,46019
2017-03-01,Butte,npa_ind,1418,,46019
2017-03-01,Butte,democratic,1164,,46019
2017-03-01,Butte,inactive,487,,46019
2017-03-01,Butte,libertarian,34,,46019
2017-03-01,Butte,constitution,8,,46019
2017-03-01,Butte,other,6,,46019
2017-03-01,Campbell,republican,913,,46021
2017-03-01,Campbell,democratic,143,,46021
2017-03-01,Campbell,inactive,98,,46021
2017-03-01,Campbell,npa_ind,90,,46021
2017-03-01,Charles Mix,democratic,2434,,46023
2017-03-01,Charles Mix,republican,2219,,46023
2017-03-01,Charles Mix,npa_ind,791,,46023
2017-03-01,Charles Mix,inactive,438,,46023
2017-03-01,Charles Mix,libertarian,4,,46023
2017-03-01,Charles Mix,constitution,2,,46023
2017-03-01,Clark,republican,1386,,46025
2017-03-01,Clark,democratic,787,,46025
2017-03-01,Clark,npa_ind,376,,46025
2017-03-01,Clark,inactive,176,,46025
